"bedrooms" "bathrooms" "floors" "waterfront" "view" "condition" "grade" "zipcode" "lat" "long" "sqm_living" "sqm_lot" "sqm_above" "sqm_basement" "sqm_living15" "sqm_lot15" "yr_old" "renovate_index" "has_ren" "has_bas" "geo_dist" "price"
"21233" 3 2.5 2 0 0 3 7 98038 47.3597 -122.045 163 379 163 0 168 380 2 2 0 0 36.923870980816 312000
"21234" 5 3 2 0 0 3 9 98042 47.3588 -122.163 299 592 299 0 184 1768 1 1 0 0 32.5154387662773 469950
"21235" 5 2.5 2 0 0 3 9 98136 47.5409 -122.39 242 398 242 0 151 465 1 1 0 0 10.2452773148952 775000
"21236" 4 2.75 2 0 0 3 8 98133 47.7521 -122.334 308 804 308 0 199 811 1 1 0 0 14.0063901627964 679990
"21237" 4 2 3 0 0 3 7 98027 47.5401 -122.026 125 88 125 0 129 88 7 7 0 0 25.2997705932809 288790
"21238" 5 2.5 2 0 0 3 9 98006 47.5459 -122.184 317 439 317 0 261 476 8 8 0 0 14.6116034265488 8e+05
"21239" 3 2.5 2 0 0 3 8 98092 47.2615 -122.198 146 372 146 0 149 481 2 2 0 0 41.8986747694747 299000
"21240" 4 2.5 2 0 0 3 7 98042 47.3599 -122.082 214 416 214 0 214 355 2 2 0 0 35.3169375190334 332000
"21241" 1 1.5 1 0 0 3 8 98105 47.6653 -122.305 96 550 96 0 246 465 75 75 0 0 5.01359572516759 525000
"21242" 3 1.75 2 0 0 3 8 98144 47.592 -122.293 135 80 88 47 135 279 1 1 0 1 5.0934786767687 620000
"21243" 4 2.5 2 0 0 3 7 98065 47.5191 -121.869 203 641 203 0 203 548 8 8 0 0 37.1610084688525 452000
"21244" 4 3 2 0 0 3 8 98118 47.5428 -122.27 338 473 255 84 177 854 5 5 0 1 10.5896786972359 630000
"21245" 4 2.75 2 0 0 3 8 98045 47.4823 -121.772 259 725 259 0 243 574 2 2 0 0 45.4053983461458 485000
"21246" 4 2.5 2 0 0 3 8 98001 47.3428 -122.278 245 382 245 0 190 483 2 2 0 0 31.8329075046676 349950
"21247" 4 2.75 2 0 0 3 8 98045 47.4826 -121.771 270 588 270 0 259 590 2 2 0 0 45.463799762874 499990
"21248" 2 2.25 2 0 0 3 8 98115 47.6768 -122.301 137 102 124 12 137 147 10 10 0 1 6.28330756984293 510000
"21249" 3 2.5 2 0 2 3 8 98006 47.5745 -122.18 208 1995 208 0 272 2004 20 20 0 0 13.1831929159386 1080000
"21250" 3 2.5 2 0 0 3 8 98028 47.7734 -122.237 215 439 215 0 227 438 4 4 0 0 18.0396767523398 494000
"21251" 3 2.5 2 0 0 3 8 98019 47.7333 -121.975 220 497 220 0 198 636 6 6 0 0 29.6891640751486 429900
"21252" 4 2.75 1 0 0 3 8 98056 47.5073 -122.172 277 913 177 99 240 1136 8 8 0 1 18.1738453697795 505000
"21253" 4 2 1 0 3 3 7 98022 47.1934 -121.977 174 609 174 0 212 495 6 6 0 0 55.269247914101 272000
"21254" 3 2.5 3 0 0 3 8 98103 47.6532 -122.348 164 159 164 0 160 312 3 3 0 0 3.09309570175528 671500
"21255" 4 3.5 2 0 0 3 10 98065 47.5412 -121.876 326 930 326 0 390 923 14 14 0 0 35.9341501549929 729950
"21256" 4 2.5 2 0 0 3 9 98092 47.3273 -122.163 305 497 305 0 241 447 1 1 0 0 35.7476458185443 471835
"21257" 3 2 1 0 0 3 7 98022 47.1948 -121.974 155 412 155 0 155 423 1 1 0 0 55.2452373592942 249950
"21258" 5 3.5 2.5 0 0 3 8 98056 47.5047 -122.17 256 357 256 0 256 426 2 2 0 0 18.4875256951435 424950
"21259" 5 3.5 2 0 2 3 10 98006 47.5476 -122.116 504 959 373 132 403 959 8 8 0 1 18.819097923664 1240000
"21260" 4 2.5 2 0 0 3 9 98010 47.3139 -122.024 278 737 278 0 261 688 4 4 0 0 41.9952658941203 440000
"21261" 4 3.5 2 0 0 3 8 98059 47.5049 -122.155 295 358 235 59 245 357 7 7 0 1 19.2579314778421 495000
"21262" 4 2.5 2.5 0 0 3 9 98136 47.5317 -122.391 327 629 246 81 272 600 9 9 0 1 11.2250627010624 870000
"21263" 2 3 3 0 0 3 8 98103 47.6611 -122.346 153 89 125 28 153 279 0 0 0 1 3.92719448050015 559000
"21264" 4 2.75 2 0 0 3 9 98001 47.3162 -122.272 247 1969 247 0 173 1534 1 1 0 0 34.8249378785053 495000
"21265" 3 2.5 2 0 0 3 8 98133 47.7295 -122.334 207 451 207 0 207 419 1 1 0 0 11.4941766902757 722000
"21266" 3 2.5 2 0 0 3 8 98027 47.5364 -122.073 212 232 175 37 212 261 9 9 0 1 22.2589683013012 567500
"21267" 4 2.5 2 0 0 3 9 98092 47.3308 -122.187 260 472 260 0 232 530 4 4 0 0 34.7549976113841 440000
"21268" 4 2.5 2 0 0 3 8 98055 47.452 -122.204 223 556 223 0 220 556 7 7 0 0 21.8319098689842 4e+05
"21269" 4 2.5 2 0 0 3 8 98059 47.4786 -122.123 218 349 218 0 241 384 1 1 0 0 23.0261706222984 459995
"21270" 5 2.75 1 0 0 3 7 98118 47.5298 -122.274 224 465 131 93 148 465 7 7 0 1 11.7497407615081 365000
"21271" 3 2.25 3 0 0 3 8 98106 47.5578 -122.363 147 85 147 0 116 107 0 0 0 0 7.82567764573871 389950
"21272" 3 3.25 2 0 0 3 8 98106 47.5556 -122.362 135 129 110 25 135 111 2 2 0 1 8.0466138907878 320000
"21273" 4 2.5 2 0 0 3 7 98028 47.7608 -122.232 163 444 163 0 147 435 6 6 0 0 16.951241559931 415500
"21274" 3 2.5 2 0 0 3 9 98126 47.5714 -122.373 281 383 219 61 212 383 7 7 0 1 6.6241172481888 775000
"21275" 3 3 3 0 0 3 8 98107 47.67 -122.391 162 102 162 0 127 110 8 8 0 0 6.27431988870452 590000
"21276" 2 2.25 2 0 0 3 9 98004 47.6213 -122.2 204 190 164 41 188 182 8 8 0 1 10.3752839185962 950000
"21277" 4 2.5 2 0 0 3 9 98030 47.3524 -122.198 173 1423 173 0 243 748 2 2 0 0 32.2141986539184 378950
"21278" 2 1.5 3 0 0 3 8 98103 47.6801 -122.348 95 98 95 0 124 131 7 7 0 0 6.04104799870257 441750
"21279" 4 2.75 2 0 0 3 7 98002 47.345 -122.209 230 372 230 0 230 372 1 1 0 0 32.7384514651133 335900
"21280" 2 1.75 2 0 0 3 8 98108 47.5647 -122.293 103 165 103 0 132 265 1 1 0 0 7.63101564189102 229800
"21281" 3 2.5 2.5 0 0 3 7 98119 47.6465 -122.358 177 117 158 19 165 174 8 8 0 1 2.70187111938113 645000
"21282" 3 3.25 2 0 0 3 8 98126 47.5637 -122.375 145 125 117 28 145 446 6 6 0 1 7.47300912599614 448000
"21283" 4 2.5 2 0 0 3 8 98053 47.6894 -122.016 233 505 233 0 234 505 4 4 0 0 25.138492536497 706000
"21284" 4 4.75 3 0 0 3 9 98052 47.7047 -122.123 386 586 386 0 332 584 1 1 0 0 18.332298040736 988990
"21285" 3 3 3 0 0 3 9 98103 47.6649 -122.353 154 172 154 0 154 307 2 2 0 0 4.44607713961842 716000
"21286" 2 1.5 3 0 0 3 8 98133 47.7235 -122.352 101 79 101 0 101 104 6 6 0 0 10.8714561293608 319000
"21287" 4 2.5 2 0 0 3 8 98055 47.4297 -122.189 178 304 178 0 159 302 6 6 0 0 24.5528502608753 3e+05
"21288" 4 3.25 1 0 0 3 9 98059 47.5133 -122.11 254 5018 145 109 254 10338 8 8 0 1 21.2306999639769 625000
"21289" 3 2.75 2 0 0 3 9 98029 47.5406 -121.994 229 334 229 0 239 334 8 8 0 0 27.5170940259555 773000
"21290" 5 2.5 2 0 0 3 7 98059 47.4913 -122.152 217 527 217 0 203 452 6 6 0 0 20.4995046630423 392000
"21291" 4 3.5 2 0 0 3 8 98059 47.4775 -122.122 247 529 178 69 276 529 1 1 0 1 23.1661255131492 549995
"21292" 3 2.5 2 0 0 3 7 98065 47.5203 -121.874 224 433 224 0 224 450 6 6 0 0 36.7625640751715 480000
"21293" 3 2.25 2 0 0 3 7 98059 47.4867 -122.152 133 444 133 0 152 358 5 5 0 0 20.8770239221132 355000
"21294" 2 2.5 3 0 0 3 7 98106 47.534 -122.365 146 118 146 0 146 121 8 8 0 0 10.443394648654 208400
"21295" 5 2.75 2 0 0 3 9 98074 47.6067 -122.052 280 457 280 0 300 503 1 1 0 0 21.5649330422054 831548
"21296" 4 2.5 2 0 0 3 7 98042 47.3859 -122.162 150 403 150 0 133 403 6 6 0 0 29.8169642223405 279500
"21297" 3 2.5 2 0 0 3 8 98056 47.5066 -122.192 221 490 221 0 200 706 7 7 0 0 17.2387004609214 445000
"21298" 5 2.5 2 0 0 3 8 98019 47.7275 -121.957 239 926 239 0 268 843 9 9 0 0 30.687070241073 492500
"21299" 4 2.5 2 0 0 3 7 98059 47.4919 -122.153 237 483 237 0 237 433 6 6 0 0 20.399486210906 435000
"21300" 3 2.25 3 0 0 3 7 98125 47.7177 -122.292 124 90 124 0 122 180 8 8 0 0 10.750693633406 325000
"21301" 2 1.5 2 0 0 3 7 98103 47.6608 -122.335 108 118 90 18 158 293 10 10 0 1 3.85837024495768 453000
"21302" 5 3.5 2 0 0 3 8 98059 47.4779 -122.122 301 643 256 45 276 529 1 1 0 1 23.1343636420295 612995
"21303" 4 2.5 2 0 0 3 7 98065 47.5164 -121.875 252 859 252 0 252 465 4 4 0 0 36.8341514470333 540000
"21304" 3 1 1 0 0 5 7 98058 47.4262 -122.187 107 1691 107 0 159 1691 56 56 0 0 24.9678802085771 465000
"21305" 3 2.25 3 0 0 3 9 98112 47.6368 -122.279 173 129 173 0 156 286 1 1 0 0 4.59447870691422 799950
"21306" 3 2.25 2 0 0 3 8 98107 47.6651 -122.368 119 141 100 19 119 156 7 7 0 1 4.86884777827812 495000
"21307" 3 2.5 3 0 0 3 7 98117 47.6957 -122.376 168 147 168 0 145 147 1 1 0 0 8.23207819080392 579950
"21308" 2 2.25 2 0 0 3 7 98027 47.5322 -122.072 115 67 107 8 117 75 7 7 0 1 22.5394190299212 331000
"21309" 4 3.5 3 0 0 3 8 98115 47.6821 -122.326 136 88 136 0 133 119 7 7 0 0 6.28645280969296 580000
"21310" 2 2.5 2 0 0 3 10 98118 47.5639 -122.292 152 181 152 0 169 246 1 1 0 0 7.74409712596999 669000
"21311" 4 4.25 2 0 1 3 11 98040 47.5455 -122.211 465 1803 372 94 355 1585 1 1 0 1 13.0974799121908 2351960
"21312" 3 3.25 2 0 0 3 8 98103 47.6584 -122.346 121 123 100 20 120 123 10 10 0 1 3.63054108115204 539900
"21313" 4 2.5 2 0 0 3 8 98059 47.4927 -122.147 233 404 233 0 233 401 5 5 0 0 20.6447856132402 490000
"21314" 3 3.5 2 0 0 3 8 98027 47.5359 -122.072 252 323 153 98 227 266 10 10 0 1 22.351032479439 627000
"21315" 4 3.5 2 0 0 3 8 98055 47.4483 -122.203 299 372 240 59 278 503 7 7 0 1 22.2320324715298 458000
"21316" 3 2.5 2 0 0 3 7 98108 47.5634 -122.298 153 458 141 12 141 212 8 8 0 1 7.60433106791955 440000
"21317" 4 3.5 2 0 0 3 11 98112 47.6221 -122.29 367 580 367 0 190 580 0 0 0 0 3.64427757728355 1698000
"21318" 2 2.5 3 0 0 3 9 98119 47.632 -122.361 156 91 156 0 156 91 6 6 0 0 1.82391712661432 935000
"21319" 5 3.5 2 0 2 3 8 98065 47.5162 -121.874 318 595 251 67 252 561 2 2 0 1 36.9123648419218 641000
"21320" 3 2.75 2 0 0 3 8 98106 47.545 -122.36 214 473 158 56 142 845 8 8 0 1 9.17191746792862 452000
"21321" 4 2.75 2 0 2 3 9 98065 47.5171 -121.876 280 637 239 41 170 274 3 3 0 1 36.7373910297303 625000
"21322" 4 3.5 2 0 0 3 10 98033 47.6984 -122.206 435 1161 282 152 301 999 7 7 0 1 12.7514353329327 1350000
"21323" 5 3.5 2 0 0 3 9 98034 47.718 -122.156 337 456 259 78 334 464 1 1 0 1 17.04348854188 834950
"21324" 3 3.5 2 0 0 3 10 98103 47.6857 -122.339 328 335 220 108 165 335 7 7 0 1 6.61967233291539 1500000
"21325" 4 2.5 2 0 0 3 7 98038 47.3586 -122.036 212 353 212 0 244 376 9 9 0 0 37.4285944506604 305000
"21326" 3 2.5 2 0 0 3 8 98019 47.7072 -121.927 287 35734 287 0 204 27188 8 8 0 0 32.086760713177 659000
"21327" 1 1 2 0 0 3 7 98122 47.616 -122.314 51 119 51 0 136 129 7 7 0 0 2.14059857817574 353000
"21328" 4 3.25 2 0 3 3 9 98108 47.5529 -122.293 264 372 216 47 201 452 1 1 0 1 8.82572426144591 535000
"21329" 4 2.5 2 0 0 3 10 98033 47.6828 -122.186 291 1008 291 0 229 848 2 2 0 0 13.0267104202334 999000
"21330" 3 2.5 3 0 0 3 8 98103 47.6995 -122.346 134 102 134 0 134 133 6 6 0 0 8.17455364826237 375000
"21331" 4 3.5 3 0 0 3 8 98125 47.7033 -122.321 264 431 264 0 161 490 7 7 0 0 8.67320345742182 685000
"21332" 4 2.5 2 0 0 3 8 98092 47.259 -122.202 244 667 244 0 187 459 3 3 0 0 42.0935964686 333000
"21333" 1 1 1 0 0 4 6 98103 47.6938 -122.347 36 186 36 0 124 474 95 95 0 0 7.54861137553339 245000
"21334" 4 3.25 2 0 2 3 11 98006 47.5491 -122.104 524 3252 455 69 457 3255 0 0 0 1 19.5467366073543 1999950
"21335" 2 2.25 2 0 0 3 7 98027 47.5323 -122.072 117 96 109 8 115 75 7 7 0 1 22.5342494450462 329950
"21336" 2 1 2 0 0 3 7 98115 47.6911 -122.313 83 144 83 0 105 185 4 4 0 0 7.46344482480637 403000
"21337" 4 2.5 2 0 0 3 9 98038 47.3562 -122.022 313 458 313 0 277 469 1 1 0 0 38.2851918814135 559630
"21338" 3 2.25 3 0 0 3 8 98103 47.6907 -122.343 116 81 116 0 116 108 8 8 0 0 7.18422218826103 344000
"21339" 3 1.5 3 0 0 3 7 98115 47.6845 -122.315 110 114 110 0 119 312 7 7 0 0 6.71570768991569 435000
"21340" 2 2.5 2 0 0 3 8 98144 47.5825 -122.313 141 148 115 26 154 557 8 8 0 1 5.21184046109079 430000
"21341" 3 2.5 2 0 0 3 7 98059 47.4937 -122.149 186 418 186 0 207 418 5 5 0 0 20.4604573493596 417000
"21342" 5 2.75 2 0 0 3 9 98074 47.6232 -122.023 295 860 295 0 295 723 1 1 0 0 23.6282681741027 895950
"21343" 4 2.75 2 0 0 3 8 98059 47.4857 -122.153 283 441 283 0 254 509 1 1 0 0 20.9098800971916 563950
"21344" 3 1.5 1 0 0 3 7 98024 47.5333 -121.933 240 4411 126 113 164 4476 62 62 0 1 32.1031977822868 332220
"21345" 5 6 2 0 3 3 12 98045 47.4624 -121.779 639 26010 378 261 436 23858 8 8 0 1 45.7563531377277 1488000
"21346" 3 2.5 2.5 0 0 3 9 98027 47.5412 -121.994 239 334 239 0 239 334 8 8 0 0 27.4939568777602 680000
"21347" 4 3.5 2 0 0 3 10 98027 47.5313 -122.074 274 347 211 63 240 333 3 3 0 1 22.4535973113336 825750
"21348" 3 2.5 2 0 0 3 8 98106 47.5387 -122.367 157 164 131 26 162 164 1 1 0 1 9.96239365903635 338000
"21349" 4 2.75 2 0 0 3 8 98045 47.4836 -121.769 259 647 259 0 243 586 3 3 0 0 45.5651731800588 535365
"21350" 3 2.25 2 0 0 3 9 98118 47.5547 -122.278 160 486 115 45 160 541 4 4 0 1 9.14174713217593 608000
"21351" 3 2.25 3 0 0 3 9 98117 47.6983 -122.389 268 465 268 0 188 465 1 1 0 0 8.87542877262184 930000
"21352" 2 1.75 1 0 0 3 8 98022 47.2673 -122.027 105 25657 105 0 194 20234 9 9 0 0 46.2620729395825 565000
"21353" 2 2.25 2 0 0 3 8 98115 47.6764 -122.301 136 151 117 19 136 106 10 10 0 1 6.24349164174268 495000
"21354" 3 2.5 2 0 0 3 8 98052 47.6987 -122.096 233 355 233 0 234 371 8 8 0 0 19.8538301517794 667000
"21355" 4 2.5 2 0 0 3 8 98188 47.4536 -122.274 315 731 315 0 182 935 1 1 0 0 19.7857225467662 495000
"21356" 4 2.5 2 0 0 3 9 98052 47.7053 -122.126 332 562 332 0 334 562 1 1 0 0 18.1672200092466 928990
"21357" 4 2.5 2 0 0 3 7 98038 47.3593 -122.037 212 465 212 0 270 465 9 9 0 0 37.3210473897869 345000
"21358" 5 3.5 2 0 0 3 9 98103 47.6846 -122.349 271 279 210 61 147 372 1 1 0 1 6.54682076575549 1065000
"21359" 4 3 2 0 0 3 8 98059 47.4784 -122.122 241 572 241 0 248 520 1 1 0 0 23.094720334972 519995
"21360" 5 2.75 2 0 0 3 9 98074 47.5935 -122.061 298 743 298 0 296 615 1 1 0 0 21.0990947248514 924000
"21361" 3 2 1 0 0 3 7 98058 47.438 -122.179 114 316 114 0 134 378 5 5 0 0 24.0985015615211 295000
"21362" 3 2.5 2 0 0 3 8 98045 47.4304 -121.841 353 9753 298 55 190 10198 10 10 0 1 43.2171117443893 472000
"21363" 3 2.5 2 0 0 3 7 98029 47.5537 -121.998 139 215 139 0 134 202 10 10 0 0 26.758684117437 405000
"21364" 4 2.25 2 0 0 3 8 98019 47.7345 -121.967 233 380 171 62 192 380 3 3 0 1 30.2912304520118 410000
"21365" 3 1.5 3 0 0 3 8 98115 47.6989 -122.317 130 101 130 0 118 131 8 8 0 0 8.24229729810874 419500
"21366" 3 2.25 2 0 0 3 7 98028 47.7611 -122.233 135 434 135 0 138 434 6 6 0 0 16.9457764636097 382000
"21367" 2 2.5 2 0 0 3 7 98118 47.5537 -122.282 129 169 110 20 125 169 8 8 0 1 9.09565064285018 370000
"21368" 3 2.75 2 0 0 3 9 98056 47.5147 -122.177 294 843 294 0 294 843 10 10 0 0 17.3197971570413 553000
"21369" 4 3.75 2 0 0 3 10 98004 47.6289 -122.205 404 740 404 0 203 795 2 2 0 0 9.99030478047484 2065000
"21370" 4 2.5 2 0 0 3 8 98056 47.4917 -122.17 253 536 253 0 180 389 0 0 0 0 19.5695395561517 455950
"21371" 3 3.25 3 0 0 3 7 98103 47.6904 -122.346 120 107 120 0 120 111 7 7 0 0 7.16559768361097 331000
"21372" 3 2.25 3 0 0 3 8 98125 47.7175 -122.284 149 135 149 0 141 180 6 6 0 0 10.9376791336485 417250
"21373" 5 3.5 3 0 2 3 10 98119 47.6313 -122.37 414 276 305 110 231 393 0 0 0 1 2.44670035147918 490000
"21374" 4 3.25 2 0 0 3 7 98022 47.1937 -121.977 260 492 260 0 221 492 4 4 0 0 55.2401678909473 325000
"21375" 5 3.5 2 0 0 3 9 98106 47.5618 -122.362 302 446 224 78 124 457 5 5 0 1 7.37585861080557 705000
"21376" 6 3.5 2 0 0 3 10 98059 47.5297 -122.155 400 721 303 98 429 949 2 2 0 1 17.4359358138241 1174660
"21377" 3 2.25 2 0 0 3 7 98144 47.5738 -122.293 122 85 98 23 139 113 8 8 0 1 6.73955965729275 365000
"21378" 2 1.5 2 0 0 3 8 98144 47.5758 -122.309 115 102 100 15 142 112 6 6 0 1 6.01494920119634 403000
"21379" 3 2.5 2 0 0 3 7 98065 47.5194 -121.869 181 675 181 0 203 548 8 8 0 0 37.1502391031416 409000
"21380" 3 2.5 2 0 0 3 8 98126 47.5436 -122.369 167 104 167 0 167 221 4 4 0 0 9.46659093156315 391000
"21381" 4 2.5 2 0 0 3 8 98059 47.4786 -122.122 246 520 246 0 246 520 1 1 0 0 23.0788814468211 542525
"21382" 2 1 3 0 0 3 8 98103 47.6619 -122.352 76 63 76 0 76 107 9 9 0 0 4.10436098558766 339950
"21383" 4 2.75 2 0 0 3 8 98045 47.4838 -121.769 243 650 243 0 243 608 3 3 0 0 45.5573642411717 499990
"21384" 4 3.25 2 0 0 3 10 98004 47.5873 -122.196 370 952 370 0 228 1014 4 4 0 0 11.5069596989416 1765000
"21385" 3 3.5 2 0 0 3 8 98116 47.5809 -122.403 154 213 117 37 139 204 6 6 0 1 6.99327215506946 608000
"21386" 4 2.5 2 0 0 3 8 98146 47.5108 -122.363 198 374 198 0 170 726 1 1 0 0 12.9622450524672 392000
"21387" 3 1.75 1.5 0 0 3 7 98014 47.7179 -121.403 166 6155 166 0 134 5513 12 12 0 0 70.7659919251141 320000
"21388" 3 1.75 2 0 0 3 8 98106 47.5171 -122.347 131 185 131 0 131 176 1 1 0 0 12.1457818419051 274800
"21389" 3 2.25 2 0 0 3 8 98106 47.555 -122.362 124 111 100 23 117 99 8 8 0 1 8.11169168451968 325000
"21390" 4 2.5 2 0 0 3 7 98059 47.4907 -122.152 203 452 203 0 203 527 6 6 0 0 20.5484175874253 418500
"21391" 3 2.5 2 0 0 3 7 98042 47.3358 -122.055 236 469 236 0 212 469 9 9 0 0 38.6728006965847 3e+05
"21392" 3 2.5 2 0 0 3 7 98001 47.2606 -122.254 208 379 208 0 193 379 3 3 0 0 41.1403308984633 269950
"21393" 3 2.5 2 0 0 3 8 98042 47.3733 -122.162 188 707 188 0 211 707 5 5 0 0 31.0792493892892 358000
"21394" 3 2.5 2 0 0 3 8 98146 47.5016 -122.341 161 380 161 0 189 380 2 2 0 0 13.853088717394 350000
"21395" 4 3.5 2 0 0 3 9 98029 47.5588 -122.036 363 752 291 72 350 652 8 8 0 1 23.8715163708388 782000
"21396" 3 2.5 3 0 1 3 9 98119 47.6276 -122.359 147 138 147 0 150 120 6 6 0 0 1.56312328947751 779000
"21397" 4 2.5 2 0 0 3 8 98052 47.6981 -122.099 233 323 233 0 236 387 8 8 0 0 19.6215496302472 685000
"21398" 2 2.25 3 0 0 3 8 98117 47.6842 -122.387 93 84 93 0 91 95 9 9 0 0 7.41411325284915 305000
"21399" 4 2.5 2 0 0 3 7 98118 47.5437 -122.283 154 232 154 0 96 465 8 8 0 0 10.0630176984152 350000
"21400" 4 3.5 2 0 0 3 9 98029 47.5522 -122.001 284 425 224 60 295 338 3 3 0 1 26.5956889649934 775000
"21401" 3 2.5 2 0 0 3 7 98042 47.3682 -122.117 184 418 184 0 184 418 3 3 0 0 33.1527455566771 317750
"21402" 2 1 2 0 0 3 8 98119 47.6381 -122.375 91 110 91 0 111 149 5 5 0 0 3.05664583984818 438000
"21403" 2 2.5 2 0 0 3 7 98144 47.5854 -122.313 98 149 98 0 104 157 10 10 0 0 4.9127751048614 325000
"21404" 4 3.25 2 0 0 3 10 98027 47.5313 -122.076 286 398 207 79 209 234 3 3 0 1 22.3212774753697 830000
"21405" 3 2.25 2 0 0 3 7 98059 47.4866 -122.16 177 353 177 0 181 353 9 9 0 0 20.4884092559009 353000
"21406" 4 2.5 2 0 0 3 8 98059 47.4856 -122.156 204 595 204 0 242 545 5 5 0 0 20.7692661507253 460000
"21407" 3 1.5 3 0 0 3 8 98103 47.6962 -122.349 126 108 126 0 126 108 7 7 0 0 7.82848797672882 370000
"21408" 3 2.5 2 0 0 3 8 98023 47.2966 -122.353 208 670 208 0 228 670 4 4 0 0 36.6632842352687 330000
"21409" 4 2.5 2 0 0 3 8 98056 47.5164 -122.19 241 601 241 0 182 806 1 1 0 0 16.5129043887363 569888
"21410" 3 2.5 2 0 0 3 8 98092 47.3211 -122.182 234 362 234 0 222 660 1 1 0 0 35.8975201030315 353900
"21411" 4 3.5 2 0 0 3 10 98065 47.5402 -121.875 326 844 326 0 343 889 14 14 0 0 36.0361758922632 695000
"21412" 3 1.75 2 0 0 3 7 98027 47.54 -122.026 120 115 98 21 127 88 7 7 0 1 25.303999715602 288790
"21413" 5 3 1 0 0 3 7 98168 47.487 -122.32 207 803 124 84 195 1027 1 1 0 1 15.5354785127082 334950
"21414" 4 2.75 2 0 0 3 9 98074 47.5923 -122.058 292 737 292 0 325 655 2 2 0 0 21.3440431118287 869950
"21415" 3 3.5 2 0 2 3 8 98144 47.5699 -122.296 311 467 248 63 189 475 1 1 0 1 7.0132292953555 557500
"21416" 4 2.5 2 0 0 3 8 98038 47.3557 -122.063 209 402 209 0 235 416 1 1 0 0 36.4992739590153 389990
"21417" 3 1.75 3 0 0 3 8 98103 47.6625 -122.352 132 110 132 0 128 111 9 9 0 0 4.16897472966615 455000
"21418" 3 3 3 0 0 3 8 98103 47.6604 -122.352 145 194 145 0 142 194 9 9 0 0 3.94313310975393 598500
"21419" 4 2.75 2 0 0 3 9 98052 47.7081 -122.116 261 511 261 0 278 543 4 4 0 0 18.9729922838191 750000
"21420" 2 2.25 2 0 0 3 10 98122 47.6113 -122.314 151 157 124 28 146 240 1 1 0 1 2.45715085553072 729999
"21421" 3 2.5 2 0 0 3 7 98042 47.3697 -122.117 162 418 162 0 181 417 3 3 0 0 33.0084174907979 299950
"21422" 3 2.25 3 0 0 3 8 98103 47.6912 -122.343 129 138 129 0 116 101 8 8 0 0 7.23975188372467 374950
"21423" 3 2.5 2 0 0 3 7 98116 47.5902 -122.387 99 101 84 16 135 134 6 6 0 1 5.41792856027952 386950
"21424" 5 3.25 2 0 0 3 8 98059 47.4916 -122.144 265 423 220 45 265 450 9 9 0 1 20.8894447725073 535000
"21425" 5 3.25 2 0 2 3 10 98075 47.5955 -121.974 381 704 381 0 345 758 4 4 0 0 27.5175652402747 890000
"21426" 4 2.5 2 0 1 3 9 98115 47.6772 -122.267 303 555 262 41 210 630 8 8 0 1 7.78978207304022 1050000
"21427" 4 3.5 2 0 0 3 9 98199 47.6482 -122.409 340 442 264 76 298 431 1 1 0 1 5.83962184621126 1107460
"21428" 4 2.5 2 0 0 3 9 98092 47.3413 -122.178 252 443 252 0 232 455 1 1 0 0 33.8878307877956 436952
"21429" 3 2.5 2 0 0 3 8 98126 47.5458 -122.369 167 251 167 0 147 189 4 4 0 0 9.22951301330522 365000
"21430" 3 2.5 3 0 0 3 7 98133 47.7072 -122.356 107 82 107 0 110 85 8 8 0 0 9.10763795737521 288000
"21431" 3 2.5 2 0 0 3 8 98133 47.73 -122.335 207 372 207 0 207 388 1 1 0 0 11.5479328987274 7e+05
"21432" 4 3.25 2 0 0 3 9 98014 47.6285 -121.899 329 14812 329 0 180 36422 8 8 0 0 32.9182920763792 8e+05
"21433" 4 3.5 2 0 0 3 9 98136 47.5499 -122.393 231 511 165 66 159 511 0 0 0 1 9.4225337984801 899000
"21434" 3 2.5 2 0 0 3 9 98056 47.51 -122.184 248 421 248 0 282 472 8 8 0 0 17.3431884546876 465750
"21435" 2 2.5 3 0 0 3 8 98103 47.6683 -122.355 133 86 131 2 151 140 7 7 0 1 4.84977375995467 485000
"21436" 5 2.75 2 0 0 3 8 98059 47.4783 -122.123 248 353 248 0 248 353 1 1 0 0 23.0499869486322 494995
"21437" 3 2.5 2 0 0 3 8 98031 47.386 -122.184 237 531 237 0 264 536 9 9 0 0 29.1107204270599 255000
"21438" 3 2.5 2 0 0 3 7 98065 47.5158 -121.874 183 585 183 0 252 558 4 4 0 0 36.9272483596976 530000
"21439" 3 2 3 0 0 3 8 98136 47.5524 -122.382 184 248 184 0 134 248 8 8 0 0 8.83468838230524 435000
"21440" 3 2.5 2 0 0 3 9 98118 47.5573 -122.287 187 307 150 37 154 460 1 1 0 1 8.56829512380956 639000
"21441" 3 1.5 3 0 0 3 8 98115 47.6989 -122.317 118 131 118 0 118 131 8 8 0 0 8.24229729810874 440000
"21442" 4 2.5 3 0 0 3 10 98075 47.5818 -121.996 367 1009 367 0 297 1009 2 2 0 0 26.1295987273478 914500
"21443" 3 2 1 0 0 3 8 98053 47.7106 -122.02 174 492 174 0 174 469 6 6 0 0 25.6134093630656 580000
"21444" 1 1.5 2 0 0 3 8 98126 47.549 -122.372 110 157 99 10 128 191 8 8 0 1 8.94643692112771 250000
"21445" 3 2.5 3 0 0 3 7 98103 47.6904 -122.342 132 118 132 0 132 121 8 8 0 0 7.14757030620018 410000
